customer_id,first_name,last_name,email,phone,date_of_birth,gender,country,city,zip_code,registration_date,segment,age,age_group
CUST-9064A775,William,Garcia,user2840@yahoo.com,+1-987-476-4249,1993-12-12,M,France,Paris,74532,2020-03-05 20:39:48,High Value,32,25-34
CUST-330E2F9C,David,Harris,user2841@email.com,+1-981-357-2100,1982-01-01,F,United Kingdom,Manchester,19168,2019-11-08 22:11:52,Low Value,44,35-44
CUST-6348C42A,Michael,Williams,user2842@gmail.com,+1-576-409-4477,2000-06-24,M,United Kingdom,Glasgow,90595,2019-04-02 04:47:02,Mid Value,25,25-34
CUST-11DA3D67,Michael,Jackson,user2843@yahoo.com,+1-513-528-4207,1998-09-05,F,Canada,Toronto,49515,2021-10-06 04:25:43,Mid Value,27,25-34
CUST-C22534AB,Isabella,Harris,user2844@email.com,+1-980-727-4468,1995-01-18,F,Germany,Frankfurt,63258,2022-01-08 20:03:22,New Customer,31,25-34
CUST-8F32A7F6,James,White,user2845@gmail.com,+1-495-190-3353,1981-06-15,F,India,Mumbai,52397,2021-05-22 16:39:34,High Value,44,35-44
CUST-473E7513,Ava,Smith,user2846@yahoo.com,+1-394-766-5412,1980-12-20,OTHER,Germany,Berlin,43120,2019-11-14 12:54:04,High Value,45,45-54
CUST-696D6472,Robert,Garcia,user2847@email.com,+1-615-367-6132,1968-07-13,F,Australia,Melbourne,60792,2023-02-20 08:11:44,New Customer,57,55+
CUST-F747D296,Michael,Smith,user2848@gmail.com,+1-291-807-4808,2001-08-04,F,India,Delhi,27379,2023-02-25 17:48:41,Churned,24,18-24
CUST-D0A6D191,Isabella,Taylor,user2849@yahoo.com,+1-838-196-9848,1966-06-10,F,Germany,Berlin,50395,2022-11-29 02:45:11,Low Value,59,55+
CUST-FBC895B6,Olivia,Thompson,user2850@email.com,+1-388-960-3583,1968-05-19,OTHER,Japan,Nagoya,84227,2021-08-31 15:42:37,New Customer,57,55+
CUST-CC961E99,Michael,Garcia,user2851@gmail.com,+1-949-445-8402,1980-11-17,OTHER,United Kingdom,Glasgow,16025,2023-08-27 23:18:00,Churned,45,45-54
CUST-600BC4B7,Robert,Williams,user2852@yahoo.com,+1-388-150-3249,1962-12-11,M,Australia,Melbourne,13213,2024-07-12 09:39:03,Mid Value,63,55+
CUST-AFADBDB2,Charlotte,Jones,user2853@email.com,+1-236-575-3497,1995-12-10,F,France,Lyon,15991,2020-09-27 20:00:58,Mid Value,30,25-34
CUST-238A1BFA,Isabella,Walker,user2854@gmail.com,+1-709-881-8693,1997-08-30,F,Australia,Adelaide,96691,2022-11-23 02:58:02,Churned,28,25-34
CUST-87FFD308,Barbara,Garcia,user2855@yahoo.com,+1-333-707-7278,1989-11-15,M,Germany,Hamburg,23638,2021-08-04 07:52:50,Low Value,36,35-44
CUST-673E2084,Amelia,Young,user2856@email.com,+1-851-405-3021,1994-08-20,OTHER,Canada,Ottawa,67546,2020-03-14 18:27:12,High Value,31,25-34
CUST-81004E31,Barbara,Williams,user2857@gmail.com,+1-793-822-2903,2000-02-28,M,Germany,Cologne,87448,2022-06-28 11:32:37,Mid Value,25,25-34
CUST-AFFC4F04,Linda,Garcia,user2858@yahoo.com,+1-651-199-3721,1961-06-09,OTHER,France,Nice,95208,2019-01-19 13:23:29,Mid Value,64,55+
CUST-C1C163A6,Jennifer,Wilson,user2859@email.com,+1-259-632-9621,1977-12-11,F,Canada,Toronto,95823,2024-07-17 17:48:04,New Customer,48,45-54
CUST-317FB7A1,Linda,Martin,user2860@gmail.com,+1-620-262-3870,1969-01-11,M,France,Marseille,88771,2021-04-11 21:00:55,High Value,57,55+
CUST-5E881658,Patricia,White,user2861@yahoo.com,+1-489-906-5555,1968-10-02,M,Australia,Perth,75592,2021-05-03 11:02:58,New Customer,57,55+
CUST-2E0ECEDA,Liam,Thompson,user2862@email.com,+1-990-979-6585,1972-12-07,M,United Kingdom,London,82209,2022-02-16 05:07:07,Churned,53,45-54
CUST-D0403B35,Elijah,Jackson,user2863@gmail.com,+1-721-266-9359,1968-03-20,OTHER,United Kingdom,London,22763,2021-04-20 23:35:47,High Value,57,55+
CUST-B5317607,Noah,Young,user2864@yahoo.com,+1-797-284-8588,1969-07-26,OTHER,United Kingdom,Glasgow,82875,2021-05-03 07:33:26,New Customer,56,55+
CUST-8D3F37EB,Emma,Williams,user2865@email.com,+1-212-763-5186,1966-02-05,M,India,Delhi,10219,2024-05-02 06:56:15,Churned,60,55+
CUST-F2111484,Robert,Taylor,user2866@gmail.com,+1-955-339-1342,1972-07-28,F,United States,Chicago,50518,2022-04-01 04:20:22,Churned,53,45-54
CUST-A4C939D0,James,Williams,user2867@yahoo.com,+1-804-562-7877,1996-03-27,OTHER,India,Hyderabad,39632,2021-02-05 14:30:53,Low Value,29,25-34
CUST-015A300C,Noah,Williams,user2868@email.com,+1-688-104-7342,1960-06-28,M,Australia,Perth,99820,2022-06-02 18:36:16,Churned,65,55+
CUST-4BA2A097,Oliver,Taylor,user2869@gmail.com,+1-986-635-2160,1988-02-27,OTHER,Canada,Toronto,80064,2022-04-24 07:23:40,Churned,37,35-44
CUST-2C4457D4,William,Garcia,user2870@yahoo.com,+1-284-909-4644,2001-02-15,OTHER,Japan,Nagoya,35694,2024-07-12 20:54:01,New Customer,25,25-34
CUST-B96FF9EF,Ava,Garcia,user2871@email.com,+1-398-169-1468,1961-09-28,M,Germany,Cologne,17326,2024-12-10 22:59:43,New Customer,64,55+
CUST-E3718583,Emma,Thompson,user2872@gmail.com,+1-456-844-1835,1995-11-12,F,Japan,Nagoya,15163,2022-02-11 16:48:01,New Customer,30,25-34
CUST-D5F6E4A5,Noah,White,user2873@yahoo.com,+1-668-197-6491,1970-10-25,M,United Kingdom,London,20897,2020-01-05 08:04:37,Mid Value,55,55+
CUST-08ABAC35,Olivia,Martin,user2874@email.com,+1-846-703-4043,1993-08-17,M,United States,Los Angeles,57387,2021-11-19 11:06:12,Mid Value,32,25-34
CUST-65BEF35D,Charlotte,Thompson,user2875@gmail.com,+1-861-364-9773,1991-05-01,M,Australia,Adelaide,64760,2019-07-23 18:02:32,Churned,34,25-34
CUST-8FCD3F29,Amelia,Martin,user2876@yahoo.com,+1-753-482-4553,2003-04-05,F,Japan,Tokyo,10438,2019-07-20 13:01:45,Mid Value,22,18-24
CUST-8D0003ED,Emma,Young,user2877@email.com,+1-516-953-1260,1999-09-02,M,France,Marseille,15554,2021-11-19 16:23:56,New Customer,26,25-34
CUST-2580BC05,Mary,Jones,user2878@gmail.com,+1-898-572-1113,1960-01-11,F,Australia,Perth,35284,2022-05-12 00:09:42,Churned,66,55+
CUST-CE838E88,Noah,Jones,user2879@yahoo.com,+1-618-700-7793,2000-06-24,M,United Kingdom,Leeds,35408,2022-04-23 02:56:23,New Customer,25,25-34
CUST-7B59BABE,Jennifer,Jackson,user2880@email.com,+1-837-201-6857,1964-07-10,F,India,Hyderabad,92905,2024-03-22 23:34:45,New Customer,61,55+
CUST-4B4DCC75,Sophia,Martin,user2881@gmail.com,+1-545-446-1670,2003-04-26,F,United Kingdom,Leeds,31369,2021-04-04 22:03:19,Low Value,22,18-24
CUST-BCBB8AE7,Elijah,Thomas,user2882@yahoo.com,+1-225-203-4698,1996-12-25,OTHER,United Kingdom,London,85628,2020-09-16 04:18:04,Churned,29,25-34
CUST-74B42149,Amelia,Young,user2883@email.com,+1-517-316-3858,1964-03-26,OTHER,India,Mumbai,50719,2019-02-21 17:33:46,Low Value,61,55+
CUST-48A357C3,Amelia,Garcia,user2884@gmail.com,+1-693-332-4810,1972-01-14,M,Japan,Sapporo,96618,2023-11-08 09:10:34,High Value,54,45-54
CUST-5468C3CD,Mary,Allen,user2885@yahoo.com,+1-529-403-7341,1980-10-22,OTHER,France,Toulouse,23333,2023-02-22 14:30:50,New Customer,45,45-54
CUST-C7E91D9A,Charlotte,Thompson,user2886@email.com,+1-485-506-8305,1963-11-23,M,France,Paris,70997,2019-03-01 14:53:16,Churned,62,55+
CUST-10B5B276,Robert,Johnson,user2887@gmail.com,+1-943-740-1551,1968-01-14,F,Australia,Adelaide,13387,2021-12-12 09:07:56,New Customer,58,55+
CUST-0CC416DC,Amelia,Davis,user2888@yahoo.com,+1-242-483-8353,1985-06-04,F,Australia,Perth,58884,2022-09-09 18:49:02,Mid Value,40,35-44
CUST-2782E3B5,William,Smith,user2889@email.com,+1-320-862-4716,1961-06-24,M,Germany,Cologne,13784,2024-08-28 05:02:42,New Customer,64,55+
CUST-A3E4F3C3,William,Martin,user2890@gmail.com,+1-574-530-9053,1960-04-29,M,Germany,Frankfurt,45517,2022-03-13 20:33:03,New Customer,65,55+
CUST-D4F446F9,Sophia,Johnson,user2891@yahoo.com,+1-698-551-6881,1973-12-01,M,Australia,Brisbane,67306,2021-12-06 08:55:36,Churned,52,45-54
CUST-8641B229,David,Jackson,user2892@email.com,+1-751-797-3087,1989-11-15,OTHER,Australia,Adelaide,57606,2019-10-11 08:26:29,New Customer,36,35-44
CUST-28F31876,David,Williams,user2893@gmail.com,+1-480-391-8838,1969-10-28,M,Australia,Perth,49397,2022-10-14 09:33:27,New Customer,56,55+
CUST-7BFF387C,Jennifer,Martin,user2894@yahoo.com,+1-698-994-7851,1999-10-03,M,France,Toulouse,97472,2023-08-03 17:50:29,Churned,26,25-34
CUST-ACB20A0D,Liam,Martin,user2895@email.com,+1-747-403-7609,1989-10-23,F,Japan,Osaka,19132,2022-06-13 01:38:25,Mid Value,36,35-44
CUST-58651324,Robert,Davis,user2896@gmail.com,+1-929-633-3053,1987-09-11,OTHER,Canada,Ottawa,94100,2023-02-13 14:47:47,Churned,38,35-44
CUST-BBA6CE4D,Mary,Brown,user2897@yahoo.com,+1-706-114-6733,1996-03-06,OTHER,United States,Los Angeles,90489,2022-07-12 16:26:16,New Customer,29,25-34
CUST-FD5B2612,Noah,Thomas,user2898@email.com,+1-542-257-6919,1967-04-13,M,United States,Phoenix,69288,2020-08-30 21:11:25,Low Value,58,55+
CUST-82F2C713,Robert,Thompson,user2899@gmail.com,+1-251-161-3344,1985-10-25,M,United Kingdom,Birmingham,88742,2023-05-31 23:32:28,High Value,40,35-44
CUST-4F5D5A3A,Michael,Jones,user2900@yahoo.com,+1-773-284-4750,1996-04-23,OTHER,United States,New York,34672,2020-01-31 19:11:42,High Value,29,25-34
CUST-6CF939A8,Noah,Allen,user2901@email.com,+1-728-932-9146,1988-04-20,F,France,Lyon,85710,2022-11-08 21:44:08,Low Value,37,35-44
CUST-67E302E6,Isabella,Thompson,user2902@gmail.com,+1-483-456-9876,1982-10-16,OTHER,Canada,Toronto,88891,2019-07-10 09:42:02,New Customer,43,35-44
CUST-97306E66,Liam,Thompson,user2903@yahoo.com,+1-744-679-9187,1961-11-29,F,Japan,Yokohama,45115,2021-07-22 17:07:27,New Customer,64,55+
CUST-2842E924,Linda,Walker,user2904@email.com,+1-245-703-9448,1965-08-02,M,France,Paris,28774,2020-03-05 22:57:52,High Value,60,55+
CUST-512A5380,Barbara,Brown,user2905@gmail.com,+1-932-497-6438,1965-01-12,F,Germany,Munich,74035,2019-01-25 09:23:41,High Value,61,55+
CUST-71002F67,Barbara,Harris,user2906@yahoo.com,+1-721-864-5701,1993-11-24,F,India,Delhi,65857,2022-12-24 02:27:11,Low Value,32,25-34
CUST-4A10C333,Amelia,Thomas,user2907@email.com,+1-463-348-8316,1988-09-24,M,Canada,Calgary,40948,2019-06-21 06:25:46,Low Value,37,35-44
CUST-29E45F62,David,Miller,user2908@gmail.com,+1-295-239-2309,1996-08-12,F,Australia,Brisbane,57931,2023-04-07 19:44:14,Churned,29,25-34
CUST-23711EC7,Amelia,White,user2909@yahoo.com,+1-661-159-8491,2001-12-20,M,France,Nice,98428,2024-07-18 12:24:36,Mid Value,24,18-24
CUST-ED4D7AF1,Linda,Brown,user2910@email.com,+1-582-927-7802,1977-04-05,OTHER,Canada,Calgary,37641,2019-12-30 20:49:28,High Value,48,45-54
CUST-2C5B63FF,Oliver,Taylor,user2911@gmail.com,+1-580-625-4501,1980-04-23,M,Germany,Berlin,85043,2019-02-15 05:53:09,Mid Value,45,45-54
CUST-A876AB70,Jennifer,Martin,user2912@yahoo.com,+1-849-172-3533,1997-10-02,M,Australia,Brisbane,34151,2019-12-10 03:14:47,High Value,28,25-34
CUST-872DF876,Olivia,Taylor,user2913@email.com,+1-782-605-1685,1976-01-06,M,Germany,Frankfurt,51011,2023-12-04 07:14:33,Churned,50,45-54
CUST-1DAD3AB5,John,Miller,user2914@gmail.com,+1-795-441-1436,2002-12-02,F,United States,New York,20132,2020-01-11 02:08:45,Churned,23,18-24
CUST-AF0D2F52,Jennifer,Johnson,user2915@yahoo.com,+1-754-700-4850,1960-05-13,OTHER,India,Bangalore,60263,2019-06-03 03:54:31,Churned,65,55+
CUST-617D0178,David,Harris,user2916@email.com,+1-560-678-2632,1979-11-01,M,United States,Houston,35094,2023-10-30 20:53:31,High Value,46,45-54
CUST-5B8A8760,William,Miller,user2917@gmail.com,+1-324-534-1325,1988-06-29,F,Japan,Yokohama,16973,2020-04-22 14:54:28,Low Value,37,35-44
CUST-6F3BCFEB,Emma,Jones,user2918@yahoo.com,+1-481-190-8003,1961-01-22,OTHER,Australia,Brisbane,93323,2021-09-02 10:54:25,New Customer,65,55+
CUST-866AAB6D,Patricia,Wilson,user2919@email.com,+1-369-831-9274,1985-12-19,F,Canada,Toronto,12273,2019-01-16 16:20:17,High Value,40,35-44
CUST-CF474B07,Oliver,Garcia,user2920@gmail.com,+1-395-284-3412,1974-05-29,F,United Kingdom,Glasgow,39231,2020-11-24 11:14:57,New Customer,51,45-54
CUST-A2FB4051,Ava,Jackson,user2921@yahoo.com,+1-577-572-9831,1971-03-11,M,Japan,Nagoya,20290,2019-05-12 10:06:47,High Value,54,45-54
CUST-E9D1E2B7,Linda,Allen,user2922@email.com,+1-420-740-4376,1961-04-17,F,United States,Phoenix,97125,2023-12-01 11:10:57,High Value,64,55+
CUST-2FA6E3FF,Emma,Thomas,user2923@gmail.com,+1-892-638-1783,1963-10-26,M,Canada,Ottawa,73034,2022-02-25 05:15:16,New Customer,62,55+
CUST-5F38CB8F,Ava,Johnson,user2924@yahoo.com,+1-881-859-9806,1991-05-14,F,Australia,Brisbane,43570,2022-04-20 23:29:46,Churned,34,25-34
CUST-13835FAD,Sophia,Taylor,user2925@email.com,+1-381-730-4699,1961-02-14,F,Australia,Perth,46677,2021-10-01 02:00:46,New Customer,65,55+
CUST-7CF73DA1,Olivia,Thomas,user2926@gmail.com,+1-397-511-1724,1964-06-21,F,United States,Chicago,84051,2023-02-20 03:53:26,High Value,61,55+
CUST-91026A75,Isabella,Allen,user2927@yahoo.com,+1-920-728-1004,1992-03-09,M,Germany,Berlin,49410,2019-12-26 20:49:01,Churned,33,25-34
CUST-D0F6D1DD,Jennifer,Young,user2928@email.com,+1-791-232-2424,2001-12-07,M,Japan,Nagoya,51053,2023-04-11 17:14:39,New Customer,24,18-24
CUST-5C073361,David,Walker,user2929@gmail.com,+1-337-613-7685,1974-12-05,OTHER,Canada,Toronto,77634,2024-11-01 11:06:11,New Customer,51,45-54
CUST-56645496,David,Garcia,user2930@yahoo.com,+1-376-129-7816,1992-04-24,OTHER,United Kingdom,Glasgow,97079,2020-04-20 21:17:13,Low Value,33,25-34
CUST-C03D8ABC,Emma,Jackson,user2931@email.com,+1-841-351-5160,1995-12-24,F,Australia,Adelaide,22696,2019-05-02 18:04:13,Churned,30,25-34
CUST-488EEDE7,Jennifer,Harris,user2932@gmail.com,+1-653-618-4435,1975-10-28,F,Australia,Sydney,75103,2023-12-17 03:34:28,Mid Value,50,45-54
CUST-1867E7A1,Linda,Taylor,user2933@yahoo.com,+1-244-278-1872,1994-02-26,M,Germany,Munich,67246,2019-07-25 04:58:03,New Customer,31,25-34
CUST-7F1A1480,Mary,Smith,user2934@email.com,+1-969-115-2478,1981-09-24,F,Canada,Montreal,17730,2024-11-05 05:03:23,Mid Value,44,35-44
CUST-D9401D3C,Charlotte,Walker,user2935@gmail.com,+1-365-211-6820,1978-10-20,OTHER,United Kingdom,London,86050,2020-04-11 00:28:53,New Customer,47,45-54
CUST-4376468E,Barbara,White,user2936@yahoo.com,+1-774-687-2616,1970-01-08,F,India,Hyderabad,35698,2020-10-03 03:13:10,New Customer,56,55+
CUST-C4EEA947,Patricia,Allen,user2937@email.com,+1-389-814-1244,2002-04-05,OTHER,Australia,Melbourne,39200,2023-06-11 07:56:08,Mid Value,23,18-24
CUST-698C9816,Olivia,Allen,user2938@gmail.com,+1-794-221-7308,1983-08-26,OTHER,Japan,Sapporo,30686,2022-11-22 14:37:30,New Customer,42,35-44
CUST-C6C5ECEB,Emma,Allen,user2939@yahoo.com,+1-660-552-6238,1994-03-09,OTHER,United States,Houston,74283,2022-09-09 09:55:08,New Customer,31,25-34
CUST-8070D83B,Ava,Davis,user2940@email.com,+1-429-679-4912,2002-08-23,F,France,Toulouse,47031,2024-11-17 12:30:07,High Value,23,18-24
CUST-78D77A8F,David,Jackson,user2941@gmail.com,+1-203-861-6888,1989-07-14,F,Germany,Berlin,70281,2020-10-14 18:58:36,Mid Value,36,35-44
CUST-3A8782A8,James,Garcia,user2942@yahoo.com,+1-931-894-3562,1976-11-29,OTHER,United Kingdom,Birmingham,53734,2023-04-03 05:06:21,New Customer,49,45-54
CUST-887A7BBD,Amelia,Allen,user2943@email.com,+1-943-110-7839,1963-10-03,F,France,Lyon,99782,2024-08-19 11:50:15,High Value,62,55+
CUST-34997E7A,Barbara,Young,user2944@gmail.com,+1-960-506-8995,1979-03-12,M,Australia,Sydney,67651,2020-05-06 23:50:37,Low Value,46,45-54
CUST-646DFDF4,Olivia,Jones,user2945@yahoo.com,+1-846-812-7419,1999-11-10,M,Australia,Melbourne,44864,2019-02-03 15:59:52,Churned,26,25-34
CUST-871B21D6,William,Johnson,user2946@email.com,+1-264-793-2255,1971-02-27,OTHER,Japan,Nagoya,25567,2022-12-14 23:33:13,High Value,54,45-54
CUST-CB99B0CE,Isabella,Young,user2947@gmail.com,+1-884-122-3455,1978-03-22,F,United States,New York,41757,2019-11-22 02:07:45,Churned,47,45-54
CUST-5341E131,Ava,Wilson,user2948@yahoo.com,+1-290-385-7679,1962-03-15,F,Japan,Yokohama,49325,2021-10-15 00:15:27,High Value,63,55+
CUST-DE596F49,Emma,White,user2949@email.com,+1-615-298-1385,1976-10-30,F,Germany,Cologne,36189,2020-12-23 22:59:27,Churned,49,45-54
CUST-850E45E5,Charlotte,Smith,user2950@gmail.com,+1-265-680-2435,1980-12-09,M,Japan,Yokohama,40278,2022-05-20 08:33:39,Low Value,45,45-54
CUST-CA9DAA7A,Michael,Wilson,user2951@yahoo.com,+1-266-416-6606,1961-05-04,F,India,Bangalore,46105,2023-08-29 04:50:02,New Customer,64,55+
CUST-1D3E9A35,Robert,Thompson,user2952@email.com,+1-483-140-7203,1999-09-27,F,Canada,Ottawa,30108,2024-02-11 09:32:07,Low Value,26,25-34
CUST-1E2704A1,Jennifer,White,user2953@gmail.com,+1-984-896-5591,1984-10-08,F,Japan,Sapporo,44770,2023-01-06 14:28:29,High Value,41,35-44
CUST-CA5E1639,John,Davis,user2954@yahoo.com,+1-600-230-6207,1999-03-10,OTHER,United Kingdom,Manchester,27576,2023-09-13 06:39:32,New Customer,26,25-34
CUST-B1FD9BFB,John,Thompson,user2955@email.com,+1-987-861-4471,1993-04-26,M,Australia,Sydney,66047,2020-06-22 01:51:18,Mid Value,32,25-34
CUST-3EA25697,Noah,Brown,user2956@gmail.com,+1-898-832-8155,1994-11-12,M,United Kingdom,Leeds,91286,2019-09-23 06:27:41,High Value,31,25-34
CUST-9E23F51B,Emma,Miller,user2957@yahoo.com,+1-284-482-5050,1969-07-27,F,India,Chennai,31963,2023-08-16 07:37:01,New Customer,56,55+
CUST-FBACBFB9,Patricia,Wilson,user2958@email.com,+1-657-781-9133,1981-03-03,M,Germany,Cologne,82169,2020-05-30 02:21:15,Churned,44,35-44
CUST-8248D132,Ava,Smith,user2959@gmail.com,+1-417-635-8067,1965-04-10,F,Germany,Cologne,40236,2020-03-15 15:48:27,Mid Value,60,55+
CUST-F4D3F838,Robert,Garcia,user2960@yahoo.com,+1-548-357-2704,1969-06-18,F,France,Marseille,27874,2023-06-09 04:03:58,New Customer,56,55+
CUST-50441634,James,Thomas,user2961@email.com,+1-669-700-5907,1992-06-12,M,Canada,Calgary,52171,2020-07-21 00:38:11,Low Value,33,25-34
CUST-9A4DAC45,Elijah,Walker,user2962@gmail.com,+1-577-426-1084,1972-01-07,OTHER,France,Nice,68925,2023-02-09 01:50:47,Low Value,54,45-54
CUST-28157E65,James,Brown,user2963@yahoo.com,+1-922-539-3839,1993-08-15,F,Canada,Toronto,49420,2020-08-29 10:22:30,New Customer,32,25-34
CUST-4D8744F6,Emma,Garcia,user2964@email.com,+1-731-992-4894,1968-07-01,M,India,Bangalore,65702,2023-09-04 09:03:35,Mid Value,57,55+
CUST-D807808E,Jennifer,Johnson,user2965@gmail.com,+1-794-947-3119,1998-01-31,F,United States,Los Angeles,92066,2019-12-24 08:22:11,High Value,28,25-34
CUST-35493B7C,John,Walker,user2966@yahoo.com,+1-794-111-3744,1969-10-24,F,Canada,Toronto,12981,2019-02-18 00:42:26,Mid Value,56,55+
CUST-9E257F98,Oliver,Davis,user2967@email.com,+1-540-907-5106,1992-08-10,F,Germany,Munich,66519,2019-04-16 11:20:02,Mid Value,33,25-34
CUST-48D7A078,Ava,Brown,user2968@gmail.com,+1-555-150-7222,1971-08-14,OTHER,Germany,Hamburg,29453,2021-07-01 10:50:06,New Customer,54,45-54
CUST-8FC59F05,Emma,Williams,user2969@yahoo.com,+1-999-291-3298,1994-06-13,OTHER,United States,Houston,60225,2019-05-22 03:46:58,High Value,31,25-34
CUST-9E175906,Oliver,Martin,user2970@email.com,+1-454-582-3061,1979-09-19,F,India,Hyderabad,98232,2024-08-21 23:12:28,High Value,46,45-54
CUST-59883CBF,Amelia,Harris,user2971@gmail.com,+1-753-776-7985,1969-12-07,M,United Kingdom,London,53936,2021-08-28 02:20:26,Mid Value,56,55+
CUST-E9EC197D,Ava,Johnson,user2972@yahoo.com,+1-245-578-2446,2002-04-01,OTHER,Australia,Sydney,94437,2024-12-29 15:00:09,High Value,23,18-24
CUST-36352A73,James,Anderson,user2973@email.com,+1-971-746-2419,1984-12-09,F,France,Marseille,79871,2023-08-15 22:54:55,New Customer,41,35-44
CUST-D1A43761,Barbara,Jones,user2974@gmail.com,+1-318-215-9551,1976-11-06,OTHER,Japan,Sapporo,54302,2024-03-15 20:35:31,Low Value,49,45-54
CUST-2B591366,Barbara,Young,user2975@yahoo.com,+1-322-385-4654,2002-06-17,M,United Kingdom,Manchester,69054,2021-03-30 18:53:43,High Value,23,18-24
CUST-9011E324,David,Davis,user2976@email.com,+1-362-493-6690,1966-04-26,F,United States,Phoenix,51187,2019-09-07 11:02:41,Churned,59,55+
CUST-98AD1714,Linda,Jackson,user2977@gmail.com,+1-793-671-1668,2003-09-02,F,United Kingdom,Birmingham,58127,2024-02-15 17:54:23,Low Value,22,18-24
CUST-F44891F6,Liam,Jackson,user2978@yahoo.com,+1-827-653-2530,1961-12-12,OTHER,France,Nice,38304,2020-08-07 17:43:11,Mid Value,64,55+
CUST-7F2C4CD3,Mary,Harris,user2979@email.com,+1-555-102-6517,1987-01-20,OTHER,United Kingdom,Glasgow,84302,2019-03-26 03:11:29,New Customer,39,35-44
CUST-80701950,Liam,Allen,user2980@gmail.com,+1-366-949-1417,1961-05-26,OTHER,Canada,Calgary,53012,2020-10-30 09:59:26,New Customer,64,55+
CUST-4BB338DB,Noah,Anderson,user2981@yahoo.com,+1-462-678-5026,1999-06-01,F,Canada,Calgary,76852,2019-11-26 07:34:35,Mid Value,26,25-34
CUST-8B0ACBDF,Charlotte,Davis,user2982@email.com,+1-380-160-2325,1995-03-13,OTHER,Japan,Nagoya,15218,2024-05-05 16:22:49,Mid Value,30,25-34
CUST-A8763B5E,Sophia,Brown,user2983@gmail.com,+1-286-762-2905,1993-05-19,F,United States,Houston,70734,2022-07-24 14:52:42,High Value,32,25-34
CUST-8784266B,James,Johnson,user2984@yahoo.com,+1-460-990-3276,1966-06-28,F,Australia,Adelaide,68164,2022-07-01 20:16:13,Low Value,59,55+
CUST-24D8C7AC,Robert,Allen,user2985@email.com,+1-600-165-5165,1966-04-17,OTHER,India,Hyderabad,12338,2019-07-27 06:49:33,Low Value,59,55+
CUST-F5E4D6AE,John,Brown,user2986@gmail.com,+1-631-457-5033,1999-12-23,OTHER,United States,Phoenix,69867,2020-11-05 11:32:44,Churned,26,25-34
CUST-E6652440,Linda,Brown,user2987@yahoo.com,+1-984-428-8877,1991-02-17,OTHER,United States,Phoenix,74727,2019-01-29 03:11:14,New Customer,35,35-44
CUST-1F4CC733,Mary,Allen,user2988@email.com,+1-631-852-9381,1997-12-06,M,Australia,Sydney,84556,2020-03-08 00:34:36,Mid Value,28,25-34
CUST-C62D9326,Robert,Harris,user2989@gmail.com,+1-844-558-3840,1968-02-24,M,India,Bangalore,54010,2023-04-18 18:40:46,High Value,58,55+
CUST-C63A427D,James,Williams,user2990@yahoo.com,+1-887-961-3097,1968-08-26,F,France,Lyon,94687,2020-02-17 00:40:31,High Value,57,55+
CUST-5E34FB74,William,Brown,user2991@email.com,+1-757-889-7098,1971-04-20,F,United States,Los Angeles,24836,2019-08-29 20:09:41,Low Value,54,45-54
CUST-B3D2DBE5,Amelia,Brown,user2992@gmail.com,+1-995-621-5237,1980-01-28,OTHER,Japan,Osaka,41162,2022-03-22 13:43:27,Low Value,46,45-54
CUST-5DD94F71,Noah,Miller,user2993@yahoo.com,+1-865-726-4428,1967-07-15,M,Germany,Munich,27376,2020-05-15 03:45:16,High Value,58,55+
CUST-B8712FDD,Liam,Anderson,user2994@email.com,+1-701-369-2435,1997-07-27,F,Japan,Yokohama,23163,2020-07-08 06:01:06,High Value,28,25-34
CUST-4D191E4B,Liam,Thomas,user2995@gmail.com,+1-684-547-7360,1973-04-09,OTHER,France,Toulouse,29731,2021-12-04 05:17:16,Mid Value,52,45-54
CUST-D1123FB7,David,Brown,user2996@yahoo.com,+1-847-555-6583,1990-09-17,M,Japan,Yokohama,91090,2020-06-20 15:01:57,Mid Value,35,35-44
CUST-E2F2F766,Linda,Miller,user2997@email.com,+1-877-847-4155,1963-03-21,F,United States,New York,88556,2024-04-18 05:56:01,Churned,62,55+
CUST-BE15F97D,Isabella,Walker,user2998@gmail.com,+1-417-842-1910,2002-08-29,M,India,Chennai,66225,2024-05-13 01:31:08,Low Value,23,18-24
CUST-ABCB1EDD,Linda,Williams,user2999@yahoo.com,+1-241-179-1657,1963-03-25,OTHER,Germany,Berlin,14047,2024-10-16 21:15:13,Low Value,62,55+
CUST-05A09DE8,Noah,Thomas,user3000@email.com,+1-291-121-4280,1962-06-10,OTHER,Japan,Sapporo,56965,2020-10-16 04:27:42,New Customer,63,55+
CUST-7B8DEB05,Michael,Garcia,user3001@gmail.com,+1-514-374-9663,1969-03-20,OTHER,Germany,Frankfurt,12912,2023-03-08 17:01:16,New Customer,56,55+
CUST-7C535929,David,White,user3002@yahoo.com,+1-441-880-2194,1984-04-14,F,Japan,Yokohama,54892,2024-10-25 06:45:58,Mid Value,41,35-44
CUST-4BFDF6B4,William,Young,user3003@email.com,+1-897-223-3590,1990-11-12,F,Canada,Montreal,37981,2024-06-20 11:03:39,Low Value,35,35-44
CUST-947CC88C,Noah,Allen,user3004@gmail.com,+1-952-417-5935,2003-03-02,F,Canada,Toronto,44403,2020-07-04 07:18:49,High Value,22,18-24
